fold_change	p_value
229358_at	-0.51950237295347	3.65419671643515e-05
229359_at	-0.011002064482371	1
229360_at	0.0458596566142093	1
229361_at	-0.148236690149369	1
229362_at	0.0698029033429854	1
229363_at	0.0795270660235254	1
229364_at	0.401596407272479	0.00384199234685157
229365_at	-0.276840200749298	0.00391775288722279
229366_at	-0.334960938681302	0.72038449403431
229367_s_at	0.725389735461537	1.33588809918707e-05
229368_s_at	0.00766774880038046	1
229369_at	-0.120998812528684	1
229370_at	-0.142210369482224	1
229371_at	0.0240770378102084	1
229372_at	-0.343417955888872	1
229373_at	1.40780164679251	4.48929297816346e-08
229374_at	0.0926613010264079	1
229375_at	0.0846769838741341	1
229376_at	-1.12804526678537	2.20032655398782e-06
229377_at	-1.03691367895586	4.07853687971443e-08
229378_at	-0.506783324842305	1.38308128422745e-06
229379_at	-0.0682255511890784	1
229380_at	-0.866327926449546	0.000326376013683062
229381_at	-0.526306038190699	1.30295003628318e-11
229382_at	-0.305240717042975	0.00368219927266791
229383_at	1.3478248788276	3.27472277755984e-12
229384_at	-0.267160923872574	0.000945591403323219
229385_s_at	-0.406970739246184	1.97283251329213e-07
229386_at	-0.0857785125555086	1
229387_at	0.0313468375187882	1
229388_at	-0.108752100289498	1
229389_at	0.551978151160402	9.89280266042322e-07
229390_at	2.82357148525891	2.79580242627573e-15
229391_s_at	2.25559724192522	1.02819994292924e-13
229392_s_at	-0.156569078022796	1
229393_at	0.256795290189839	1
229394_s_at	-0.110361343469183	1
229395_at	0.0869394898340348	1
229396_at	-0.865714599086854	1.95348054646612e-07
229397_s_at	-0.12322224760161	1
229398_at	0.2321829571042	1
229399_at	-0.426952579775868	1
229400_at	-0.36687881033318	1
229401_at	-0.121003018567881	1
229402_at	-0.563664115660901	1.92883566289293e-05
229403_at	-0.036166234556342	1
229404_at	0.074438657935294	1
229405_at	-0.136581724639822	1
229406_at	-0.159354670396065	1
229407_at	0.291230780121734	1
229408_at	-0.177531835458504	0.586248014766418
229409_s_at	-0.144006311752734	1
229410_at	0.636108135170725	6.34994701630312e-11
229411_at	1.61158797576622	8.75872328805743e-10
229412_at	-0.118919841524001	1
229413_s_at	0.144901104527688	1
229414_at	0.120329985202839	1
229415_at	-0.831486874080918	4.56116854951129e-09
229416_at	0.00728586883012516	1
229417_at	-0.119870780624113	1
229418_at	-0.248202807686581	3.72084406861683e-05
229419_at	0.5799946019893	2.04411837684723e-09
229420_at	0.179486182419319	1
229421_s_at	-0.27658240411459	0.0152253968232869
229422_at	0.375058979024028	0.313479920401662
229423_at	-0.109883920837705	1
229424_s_at	-0.383815612407771	2.26276740485354e-06
229425_at	-0.154176246113574	1
229426_at	-0.617791912117393	1.9723782241072e-11
229427_at	-1.082927751067	3.5246136291357e-12
229428_at	-0.204597625996344	1
229429_x_at	0.289147882497598	1
229430_at	0.172152059848806	1
229431_at	0.340768097078017	1
229432_at	-0.759439673110461	0.0171944084565468
229433_at	0.342609943096094	0.00189829427053247
229434_at	0.391245099783301	0.0281324243756866
229435_at	0.0510767440860835	1
229436_x_at	-0.539858448610723	1.95773062106726e-07
229437_at	2.44161342887088	5.31226214393077e-17
229438_at	-0.0332674945045417	1
229439_s_at	-0.47025595434028	2.52816686172168e-07
229440_at	-0.406672454549445	0.0623945428957479
229441_at	0.463935207621323	0.966838848350133
229442_at	0.975509345228239	7.73283290125957e-09
229443_at	-0.301933075770371	0.000158709189310228
229444_at	-0.734019648325281	2.27943217541533e-12
229445_at	-0.0274192004256903	1
229446_at	-0.250851104490251	0.0845176312105539
229447_x_at	0.407760978349776	9.98313336583291e-07
229448_at	-0.0525679120384908	1
229449_at	-0.354343797356653	1
229450_at	0.647807639837049	0.00182194705923298
229451_at	-0.189123976954938	1
229452_at	-0.143824544018392	1
229453_at	0.245332078018138	1
229454_at	0.267023579466618	1
229455_at	-0.215173720837993	1
229456_s_at	-0.378489708638639	1
229457_at	0.522267468282553	1
229458_s_at	-0.263077990500177	0.450654306608328
229459_at	-0.175153612427562	1
229460_at	-0.235869245296305	1
229461_x_at	-0.712089375613711	1
229462_at	-0.0783567968800356	1
229463_at	-0.190792934399189	1
229464_at	-0.102272732736957	1
229465_s_at	-0.216990185698617	1
229466_at	-0.0397058739983214	1
229467_at	0.0882665161905196	1
229468_at	0.366035154719293	4.87216231708785e-05
229469_at	-0.238347628634725	1.60112814586164e-05
229470_at	0.686352041505133	3.40266144915252e-12
229471_s_at	-0.0345274236793798	1
229472_at	0.00254664208323963	1
229473_at	0.383887176811472	0.0180886196161838
229474_at	0.170682038170114	1
229475_at	-0.374913741745865	1
229476_s_at	-1.09116792075208	2.3777180296578e-06
229477_at	-0.636452164570486	3.56390827045304e-05
229478_x_at	0.104808649487017	1
229479_at	0.331097780146448	1
229480_at	-1.49637510709519	1.53363454914964e-13
229481_at	-0.0845562366546861	1
229482_at	-0.0616167468352975	1
229483_at	0.247383743485848	1
229484_at	-0.12214648474353	1
229485_x_at	-1.75147372950164	8.34057418601077e-09
229486_s_at	-0.282896345179529	0.00220775742823274
229487_at	0.4115390554002	1
229488_at	-0.0518299689056736	1
229489_at	-0.208544946605867	1
229490_s_at	1.13043284774359	3.37264876900092e-08
229491_at	0.507420076847611	0.0649661195829756
229492_at	0.019217537990202	1
229493_at	-0.243992767238344	1
229494_s_at	0.0523272637834729	1
229495_at	-0.0833799674102629	1
229496_at	-0.311084110427972	0.000175260375715814
229497_at	0.498605396379282	0.01539135191653
229498_at	-0.526475424339735	1
229499_at	-0.101596851654448	1
229500_at	-0.994474043725142	3.40845160278409e-08
229501_s_at	0.1028795429266	1
229502_at	-0.358919426694131	0.00249477550649986
229503_at	-0.0645169265201351	1
229504_at	0.0689884017336162	1
229505_at	-0.207020593627766	0.00428769481579563
229506_at	-0.184808082802792	1
229507_at	-0.125549976651464	1
229508_at	-0.160605355718355	1
229509_at	0.154666855738791	1
229510_at	1.06076978608398	4.03968615799788e-07
229511_at	-0.48296753448726	0.000136068652649235
229512_at	-0.247492673885639	0.65546448166699
229513_at	-0.560103323998993	1.06421782603576e-06
229514_at	0.193678524480323	1
229515_at	-0.482355205537639	0.00654751149046811
229516_at	-0.111083285415739	1
229517_at	0.167066060213217	1
229518_at	-0.663593900154546	0.000337167338293935
229519_at	-0.190735562434218	1
229520_s_at	-0.0527229234210482	1
229521_at	0.327580964701472	1
229522_at	-0.314847566158814	1
229523_at	-0.485529218612077	0.997061038331173
229524_at	-0.151506282439294	1
229525_at	-0.197277299701458	1
229526_at	-1.28248821012175	1.0375032069089e-08
229527_s_at	-0.231449369886342	0.153539735151324
229528_at	0.122092873323012	1
229529_at	-1.94292509858276	1.42835996254451e-18
229530_at	0.92808531799713	7.90363857368629e-06
229531_at	0.272997512186512	1
229532_at	-0.273268487372103	1
229533_x_at	0.256085543269339	0.954843893079146
229534_at	-0.896415804056418	7.10161843175196e-06
229535_at	-0.552005786273558	6.119011864003e-15
229536_at	-0.0797168402943607	1
229537_at	-0.351953689245528	0.0087851904097317
229538_s_at	0.535732619800458	0.00190449355198316
229539_at	-0.117955115061223	1
229540_at	0.387983685416372	4.85193204577241e-06
229541_at	-0.151682489274741	1
229542_at	-0.0333530328370517	1
229543_at	1.92662871594874	9.5753970695165e-12
229544_at	-0.494625359648291	5.26080682007465e-05
229545_at	-0.332123282072964	3.23999983510325e-05
229546_at	1.55784346951583	1.40414110043133e-11
229547_s_at	-0.154436161995358	1
229548_at	0.230173647720685	1
229549_at	0.420601650127113	0.001097649243298
229550_at	-0.154992071721312	1
229551_x_at	0.143265385686842	1
229552_at	-0.0616889351590739	1
229553_at	1.34570508195705	8.01283219214666e-11
229554_at	-0.567817560132076	1
229555_at	-0.0139697365575229	1
229556_at	0.0124469588338796	1
229557_at	-0.139014165354665	1
229558_at	0.19713968864502	0.0911142140362149
229559_at	-0.218335193639336	0.114882276477878
229560_at	2.10829380620002	2.73092312642803e-14
229561_at	-0.226376954969619	1
229562_at	-0.176859188069806	1
229563_s_at	0.171336706993193	0.33726648795622
229564_at	0.0733744585526832	1
229565_x_at	-0.0999000385460618	1
229566_at	0.276685451501045	1
229567_at	-0.197320206553538	0.0151751182736509
229568_at	0.0435818941511394	1
229569_at	-0.357304073883023	0.463200520589456
229570_at	-0.223648980494862	0.0549066766124818
229571_at	0.0107667697578666	1
229572_at	-0.153982088492515	1
229573_at	-0.387786668516519	2.90141834255764e-05
229574_at	0.435353997502258	0.0131034533168051
229575_at	-0.189340707458546	1
229576_s_at	-0.367377158023109	1.5704191661522e-05
229577_at	-0.168777117379579	1
229578_at	0.663828145318352	0.00193746329321622
229579_s_at	0.24015891327798	1
229580_at	-2.17494975604146	1.35510343087061e-12
229581_at	-0.276205187157488	0.507087397091786
229582_at	0.293069967376498	1
229583_at	-0.406803738292507	0.000138238496837494
229584_at	0.852171497887944	2.53784479722575e-06
229585_at	-0.637040883909169	1.59808632339818e-07
229586_at	-0.0247288061775457	1
229587_at	0.134237427241841	1
229588_at	0.337592628078458	1
229589_x_at	0.229398881884175	1
229590_at	-0.00630997867142469	1
229591_at	-0.052537997293725	1
229592_at	0.0573714330514044	1
229593_at	0.368536648909906	0.00553177804590804
229594_at	0.19587167626102	1
229595_at	-0.684330284961247	3.33279782902682e-14
229596_at	-1.3881959223904	2.43517604674932e-07
229597_s_at	0.573928644104686	5.19020326229479e-07
229598_at	-0.943838688029292	2.42640438699959e-06
229599_at	-0.416052221287184	0.000251362291666036
229600_s_at	0.00459131830110326	1
229601_at	-0.327517984988663	2.3270456827294e-06
229602_at	-0.322036447257048	0.949453134844676
229603_at	-0.350147239928597	1
229604_at	0.11830494212114	1
229605_at	0.0512796095875698	1
229606_at	0.0788151213487343	1
229607_at	-0.220929090713019	0.125734559630171
229608_at	-0.266501096641787	0.197968400859437
229609_at	0.046737559505984	1
229610_at	0.245721974299018	0.000142945331247939
229611_at	0.0831975300385981	1
229612_at	-0.432320534424587	8.66405759456753e-05
229613_at	-0.545893869638289	0.001129921869974
229614_at	1.38073273377731	1.03408210268471e-08
229615_at	0.109602155452662	1
229616_s_at	-0.377125869055164	0.000209006406048263
229617_x_at	-0.351686780265148	0.000794595756696889
229618_at	0.395608493213666	0.321359293234641
229619_at	-0.102089904496543	1
229620_at	-1.12533968614018	2.96684304433793e-11
229621_x_at	-0.127570750990395	1
229622_at	-0.259587908175829	1
229623_at	-0.506043275718856	1
229624_at	-0.00930506194965552	1
229625_at	1.27337179148974	2.90692898064072e-11
229626_at	-0.169777859186954	0.0666017409272193
229627_at	0.112625632048548	1
229628_s_at	-0.285314637012212	0.776138627712679
229629_at	1.07517825580479	7.93943561684714e-06
229630_s_at	0.349735102614247	0.00630788184566808
229631_at	0.0242926346330714	1
229632_s_at	0.0181929696442893	1
229633_at	0.323631531695366	0.344889346662968
229634_at	-0.88844164633914	2.58584829940604e-07
229635_at	1.90162917794628	1.17313906163632e-15
229636_at	-0.201854941578529	1
229637_at	-0.307772977557862	1.75827483898469e-08
229638_at	1.70171455410439	2.05857248252076e-10
229639_s_at	-0.118505296214345	1
229640_x_at	0.624484284073691	0.108463660539484
229641_at	-1.41596847891226	4.78029699618717e-11
229642_at	0.408178355584817	0.0510510226918461
229643_at	-0.365423530380651	2.03008194839678e-06
229644_at	0.0907845655584918	1
229645_at	-0.0664619214781172	1
229646_at	-0.0764646751697993	1
229647_at	-1.01302460656437	1.89716271750225e-13
229648_at	0.0160716963656853	1
229649_at	0.594941335756464	1
229650_s_at	0.162621189740467	1
229651_at	-0.198507179196687	0.744160348723757
229652_s_at	-0.0174146033179325	1
229653_at	-0.164657229113102	1
229654_at	-0.683097068224004	4.11263180107717e-07
229655_at	-0.23185801976091	1
229656_s_at	-0.904374572396894	0.18689822486141
229657_at	-1.2321775935026	3.79662985880049e-12
229658_at	-0.128921786435967	0.979069526641359
229659_s_at	-2.27022810831618	5.55889178087493e-06
229660_at	0.0105723869260679	1
229661_at	0.170850482760963	1
229662_at	-0.0327161129065199	1
229663_at	-0.142250791994281	1
229664_at	-0.331974518699097	0.00117282383372302
229665_at	-0.229222049419231	1
229666_s_at	-0.308023648962754	0.215276615162897
229667_s_at	-1.38528204853144	3.76881627482189e-06
229668_at	-0.416471893906915	1.49128380508222e-06
229669_at	0.415334424385241	1
229670_at	0.87145590989187	1.17547115712096e-08
229671_s_at	0.190325734288629	1
229672_at	0.249878309707314	0.344086989550969
229673_at	0.102473050187648	1
229674_at	0.103002881113855	1
229675_at	-0.108926167980138	1
229676_at	0.0445809633752878	1
229677_at	-0.272061036330113	2.46343732265199e-05
229678_at	0.134810840163827	1
229679_at	0.284365300788231	0.611542435179122
229680_at	-0.127149983188797	1
229681_at	-0.13232657328289	1
229682_at	-0.098352829882896	1
229683_s_at	-0.137214922385858	1
229684_s_at	0.0503667405986308	1
229685_at	-0.402609366824611	0.0413293260824318
229686_at	1.26485600924748	1.78937842743982e-08
229687_s_at	-0.215284849764433	1
229688_at	-0.459464386243153	2.33968176310424e-15
229689_s_at	0.526440911725653	0.0643493360896839
229690_at	-0.266075891736071	0.00454196143836045
229691_at	0.204175039053088	1
229692_at	0.105078527124414	1
229693_at	0.0305305775262878	1
229694_at	0.176988868064992	1
229695_at	-0.00520645995297908	1
229696_at	-0.867124602858117	3.71615096356535e-12
229697_at	-0.256791079620355	0.00053416049169187
229698_at	0.0372626112870256	1
229699_at	0.146231028125396	1
229700_at	0.265897686317876	1
229701_at	-0.017918850013614	1
229702_at	-0.104026884767356	1
229703_at	-0.0948397776385641	1
229704_at	0.0258519463354627	1
229705_at	-0.0160792192454053	1
229706_at	0.271732792055525	1
229707_at	-0.193617364175238	1
229708_at	-0.204918637593818	0.631588286878271
229709_at	-0.105816790979667	1
229710_at	0.00432598373770432	1
229711_s_at	0.968483759519548	6.11902670679823e-17
229712_at	0.204511846988956	1
229713_at	0.273441363808132	1
229714_at	-0.4431740447113	0.00642660337308686
229715_at	-0.345170911819368	1
229716_at	0.316776052668593	0.00248153388367921
229717_at	-0.100520460326027	1
229718_at	0.0722099316860767	1
229719_s_at	-0.341211047446267	0.000695488685033403
229720_at	-0.731926531750466	9.70364922151367e-07
229721_x_at	0.290916329535421	1
229722_at	0.0436815324347108	1
229723_at	1.93295299696007	9.84882857704672e-13
229724_at	-1.21700497052173	0.000207254580397721
229725_at	-0.689973927557944	0.00040488129702953
229726_at	0.236015947816886	0.119676279100203
229727_x_at	-0.136631542764492	1
229728_at	-0.0581262398779252	1
229729_at	-0.260766077651859	0.00200170385860009
229730_at	-1.30156061874223	5.49898379157095e-11
229731_at	0.364414409089906	0.303108740743123
229732_at	-0.186277006362126	1
229733_s_at	-0.137732412161852	1
229734_at	0.0831356985414287	1
229735_s_at	0.173889489782964	1
229736_at	0.197764699410635	1
229737_at	-0.128672129993362	1
229738_at	-0.19049171267532	1
229739_s_at	0.241766099220901	1
229740_at	-1.66628220284988	4.35983767227183e-18
229741_at	-0.17792939715518	1
229742_at	-0.408750145995245	5.28635174908442e-08
229743_at	0.238914724472498	0.000913259615486544
229744_at	-0.820884756128041	2.82132289670993e-09
229745_x_at	-0.153765123508148	1
229746_x_at	-0.110836491226862	1
229747_x_at	-0.360033193550742	0.00150884755204803
229748_x_at	-0.00113624123837663	1
229749_at	0.407606373736355	1
229750_at	0.0905431293619134	1
229751_s_at	0.453541598701478	1.11503402608177e-07
229752_at	-0.104776436412881	1
229753_at	-0.107943048973349	1
229754_at	-0.197530837787072	1
229755_x_at	-0.114591134161722	1
229756_at	-0.0148797710855835	1
229757_at	0.29434135206141	0.781346782593897
229758_at	-0.206641105751515	0.134569936598052
229759_s_at	-0.94042598100777	5.25139437957981e-08
229760_at	-0.528667936341321	8.05795803163772e-07
229761_at	0.112396360817873	1
229762_at	-0.223794023967354	1
229763_at	-0.174109075219707	0.208537100328126
229764_at	0.45471633317239	0.0262089263094871
229765_at	0.358641997325791	0.508088045726974
229766_at	-0.152207107470011	1
229767_at	-0.0847776864637764	1
229768_at	0.975057026499798	2.71831607304085e-05
229769_at	-0.0639162354368485	1
229770_at	-0.136951310898506	1
229771_at	-0.28120754979475	1
229772_at	-0.139034149789472	1
229773_at	0.094831900090548	1
229774_at	-0.0853574413392653	1
229775_s_at	-0.140542079182742	1
229776_at	0.131113572107138	1
229777_at	0.0564622854336516	1
229778_at	-1.15503531421197	0.00742690937428239
229779_at	-1.56305241038722	5.06888933788985e-13
229780_at	-0.200201856944985	1
229781_at	-0.208517237711837	0.709564998261691
229782_at	-1.68867209349746	1.24516030643201e-09
229783_at	-0.321490434863581	7.01467798966134e-05
229784_at	0.104834487469398	1
229785_at	0.246333807469459	0.397437427364876
229786_at	-0.256992003312722	0.0135247696663919
229787_s_at	0.304547741559237	1
229788_s_at	-0.213820480020448	0.00717848029308998
229789_at	-0.162727160147541	1
229790_at	0.0312119193875571	1
229791_at	-0.157101208927362	1
229792_at	-0.0430428840834614	1
229793_at	-0.171750037653901	1
229794_at	0.127698697925739	1
229795_at	0.410041816346199	1
229796_at	-0.914538894077523	7.14121115541599e-12
229797_at	-2.18006886186078	2.14488833092726e-13
229798_s_at	0.116501444856246	1
229799_s_at	-0.13511743644515	1
229800_at	1.58647294446535	6.58196873252441e-08
229801_at	0.0287906859996996	1
229802_at	-0.372020841795158	1
229803_s_at	-0.123802543531342	1
229804_x_at	-0.105587971925107	1
229805_at	-0.178254989010995	0.0284698904653232
229806_at	-0.11549435607077	1
229807_s_at	-0.0147970790977583	1
229808_at	-0.105010196412329	1
229809_at	0.231878299933922	1
229810_at	-0.12933079061205	1
229811_at	0.158412068211484	1
229812_at	-0.120364610250113	1
229813_x_at	0.128490396777886	1
229814_at	1.09031032691269	1.97503551708761e-10
229815_at	0.101548471828983	1
229816_at	-0.431355992087822	0.803121614846037
229817_at	0.598544489591279	2.57393597611331e-06
229818_at	-0.110883649188971	1
229819_at	0.168821335004871	1
229820_at	0.22211858525585	1
229821_at	-0.101543608571359	1
229822_at	0.32335239443157	1
229823_at	0.159736327131152	1
229824_at	-0.732315577401611	3.06685467407278e-07
229825_at	0.13818955548155	0.424720000434767
229826_at	-0.632487897846398	1.29948114513104e-09
229827_at	-0.0368121659814005	1
229828_at	0.292130775020516	0.0154058921584977
229829_at	-0.656749794229889	2.98759736277604e-07
229830_at	0.685192235789294	0.00278896576036155
229831_at	-2.68650960352462	1.80327808241595e-10
229832_x_at	-0.0994854002013383	1
229833_at	-0.377481067340518	2.75040957093177e-08
229834_at	-0.191147273475389	1
229835_s_at	-0.0393739242006594	1
229836_s_at	-0.190754961146858	0.217772198705296
229837_s_at	-0.188537215865653	1
229838_at	0.574656264788192	3.02966689572926e-06
229839_at	-0.286867421694486	1
229840_at	-0.370351318020893	0.000177748051707101
229841_at	0.224915625471994	1
229842_at	-0.176534787974705	1
229843_at	-0.374496891379872	1
229844_at	-0.0986056454888287	1
229845_at	-0.614770009659087	9.47705787940981e-05
229846_s_at	-0.158002666029359	1
229847_at	0.0230930406800276	1
229848_at	-0.513935116874897	2.12176732899136e-08
229849_at	-0.428443485627729	1
229850_at	0.21015784295968	1
229851_s_at	-1.02692019756858	2.02936033243264e-07
229852_at	-0.482186674755315	9.56176096009754e-11
229853_at	-0.173965035303937	0.36283684766607
229854_at	0.354830101649985	1
229855_at	0.152176875284274	1
229856_s_at	-0.10530445440661	1
229857_s_at	-0.0306128094879519	1
229858_at	0.0670322292613479	1
229859_at	-0.116214757487831	1
229860_x_at	0.120578970708385	1
229861_at	-0.253492392080287	0.409935885422671
229862_x_at	0.00784937121382878	1
229863_s_at	-0.362223652088314	7.44242059338812e-13
229864_at	-0.284558096798579	1.54639010168933e-05
229865_at	0.634596197155842	0.000175544456466466
229866_at	-0.588101502157349	1.75321915610793e-07
229867_at	-0.265135201772627	2.11613165583182e-05
229868_s_at	-0.147829692247339	1
229869_at	-0.0432229173006391	1
229870_at	-0.0294678767930829	1
229871_at	0.183510600227773	1
229872_s_at	-0.0929314873461937	1
229873_at	-0.227578520925134	1
229874_x_at	0.0447429983825174	1
229875_at	-0.189874519317537	0.0704921522723528
229876_at	0.526664819066422	0.0189207600848697
229877_at	-0.0705345031234357	1
229878_at	0.441905417994293	2.2173590868588e-05
229879_at	0.177096114954085	1
229880_at	-0.0322293051075633	1
229881_at	-0.225469007940977	1
229882_at	0.184487294996675	1
229883_at	0.0263493427915957	1
229884_s_at	-0.143861948571208	1
229885_at	0.0503205718555062	1
229886_at	0.310238572880669	0.0324967180598712
229887_at	-1.31239609548371	2.77982385179521e-15
229888_at	0.0895346801221946	1
229889_at	0.087841153979757	1
229890_at	-0.116911850973099	1
229891_x_at	0.108899325186545	1
229892_at	0.146736258153301	1
229893_at	-0.473411884186992	1
229894_s_at	0.0903279776142512	1
229895_s_at	0.017455167125128	1
229896_at	0.0920215673098284	1
229897_at	0.172407654359255	1
229898_at	0.270986438612344	0.156884153571272
229899_s_at	0.703260591540459	4.9403236169257e-06
229900_at	0.344448092242003	1
229901_at	-0.543830355120235	2.7700355757187e-12
229902_at	0.51792527505075	1
229903_x_at	-0.0122023992198041	1
229904_at	-0.0997168101354173	1
229905_at	-0.274449613426188	1
229906_at	-0.263237526282071	1
229907_at	-0.374523071573345	1.35153196507274e-05
229908_s_at	0.400728381178027	0.0117974059900484
229909_at	-0.651737939342657	2.91770093300586e-10
229910_at	0.218854528061027	1
229911_at	0.036705754319458	1
229912_at	0.383741736901763	1
229913_at	-0.0659650497708704	1
229914_at	-0.0953696658349088	1
229915_at	0.0594607209603852	1
229916_at	-3.54488586122781	5.20446232596284e-15
229917_at	-0.120358993368626	1
229918_at	-0.216046759884906	1
229919_at	0.0460404620256414	1
229920_at	0.220447944889331	0.377378138421511
229921_at	-0.216065627617313	0.00228905430736774
229922_at	-0.145532821839089	1
229923_at	-0.0554918995443634	1
229924_s_at	-0.105568866916645	1
229925_at	-0.264314153556842	5.44760344132027e-06
229926_at	0.301872916703408	1
229927_at	-0.052501516103602	1
229928_at	-0.0299530624585644	1
229929_at	-0.27697159822733	0.000696873032448899
229930_at	0.373730050944335	0.695873398593046
229931_at	-0.117453865060143	1
229932_at	0.101197648287871	1
229933_at	-0.252371264831245	0.0477736086370755
229934_at	0.488164095083124	0.730859156427282
229935_s_at	-0.0799717516822898	1
229936_at	-0.285871073932101	0.0006170753441723
229937_x_at	2.17929788588838	6.13948590655769e-17
229938_at	-0.206610120349715	0.477302829436677
229939_at	0.00833187915887468	1
229940_at	-0.96087155478854	6.31151949941742e-12
229941_at	-0.23390862028553	0.00145683145559971
229942_at	-0.150897384225066	1
229943_at	-0.228447936527171	1
229944_at	-0.0534773520112739	1
229945_at	-0.228649468632266	0.104307534082696
229946_at	-0.0763037063468852	1
229947_at	0.155059439770766	1
229948_at	-1.13204258491235	2.78622776508393e-15
229949_at	-0.0468489906820171	1
229950_s_at	-0.05113881134942	1
229951_x_at	-0.0433439717195068	1
229952_at	-0.906360476110973	8.7650746351946e-12
229953_x_at	0.347035963842236	0.215508382245894
229954_at	-1.65359839237587	5.22674653298527e-09
229955_at	-0.0919333437964491	1
229956_at	0.0434755356857375	1
229957_at	1.56192859492357	2.20666439820949e-13
229958_at	-0.493769988199566	0.00015083096519184
229959_at	-0.270295406594997	0.000380818024811444
229960_at	-0.112162304902743	1
229961_x_at	0.00211642377330357	1
229962_at	-0.375619589778833	0.00592254305968884
229963_at	-0.695748725875909	0.508846728354717
229964_at	-0.051514100393407	1
229965_at	-0.109725496028126	1
229966_at	0.0695791551579816	1
229967_at	0.231866780417465	1
229968_at	0.859508329619283	1.22693579332983e-07
229969_at	-0.159499269327759	1
229970_at	-0.320508639934757	1
229971_at	0.0803935137438714	1
229972_at	0.0722063092157557	1
229973_at	0.13076108287428	1
229974_at	0.221859514448374	1
229975_at	-2.00532080491931	2.40049653176312e-08
229976_at	-0.292061086255117	0.0182694797462237
229977_at	-0.283209665471097	0.000201837998742286
229978_at	0.802255879907309	0.0302375686849386
229979_x_at	-0.106905186801276	1
229980_s_at	-0.347893937852284	3.68604233943926e-06
229981_at	0.196501448731003	1
229982_at	0.122187685251085	1
229983_at	-0.146863778339829	1
229984_at	-0.104061789666412	1
229985_at	0.805682043140225	1
229986_at	-0.598736695371056	6.94199891956758e-10
229987_at	0.0294786396163689	1
229988_at	-0.0425049576501006	1
229989_at	0.104278190175648	1
229990_at	-0.0136752656465164	1
229991_s_at	-0.20369284847986	1
229992_at	-0.0493418688147047	1
229993_at	-0.123173875049415	1
229994_at	0.394753227732598	1
229995_at	-0.0707819540423178	1
229996_s_at	0.060842746738671	1
229997_at	0.0595656449026434	1
229998_x_at	-0.27293884894732	0.00601081588496989
229999_at	0.125998921387767	1
230000_at	0.975611626119115	5.43552633521653e-11
230001_at	-0.345473632145285	0.00688248718926261
230002_at	0.375823148576869	0.000758384509418771
230003_at	-1.39621049296298	4.15245546802657e-05
230004_at	0.0199208149445083	1
230005_at	-0.480049678702285	4.39800387249994e-05
230006_s_at	-0.788748860076841	2.63694145634593e-09
230007_at	-0.0628311711072271	1
230008_at	-1.06066270200276	7.00449938976019e-10
230009_at	-0.0261323324812004	1
230010_at	-0.160526640227171	1
230011_at	0.185359608243793	1
230012_at	0.380866938056113	0.00201980751050239
230013_s_at	-0.0751912198696143	1
230014_at	0.0746761223337495	1
230015_at	-0.0997154922583823	1
230016_at	-0.386233888737041	0.000187848072157681
230017_at	-0.110637911843903	1
230018_at	0.166169065806507	1
230019_s_at	-0.116476427800836	1
230020_at	0.155002724662589	1
230021_at	0.180107516367474	0.653274168041692
230022_at	-0.342949800985126	1
230023_at	-0.174043107036404	1
230024_at	-0.00126484812554306	1
230025_at	-0.0806248246406041	1
230026_at	-0.0475631693762022	1
230027_s_at	-0.0940821478005329	1
230028_at	0.0187010141694159	1
230029_x_at	-0.179184097154375	1
230030_at	-3.4505624234666	1.49446549852709e-15
230031_at	0.211243463104618	1
230032_at	0.0753680301417488	1
230033_at	-0.26303200366916	1
230034_x_at	-0.163320732342944	1
230035_at	-0.187073689050087	0.0950521921943118
230036_at	0.922943048195322	4.8778514271399e-09
230037_at	-0.0457007516697963	1
230038_at	-0.115366083155337	1
230039_at	-0.121233480575643	1
230040_at	0.472498282473607	0.0475390289168704
230041_at	-0.268204891016558	9.85261987547621e-06
230042_at	-0.0564347902015454	1
230043_at	-0.0856964528106605	1
230044_at	-0.692688313027867	5.83516007585861e-10
230045_at	-0.105663076927509	1
230046_at	-0.497014560086391	7.88542347592711e-07
230047_at	0.680487561387648	0.0308111427453535
230048_at	0.271760088268632	1
230049_at	-0.0264250748874035	1
230050_at	-0.00184868407527716	1
230051_at	-0.260502424825382	1
230052_s_at	0.503211817678348	0.0601716354030383
230053_at	-0.0126995744786917	1
230054_at	-0.361497218581657	8.95071163273108e-05
230055_at	-0.0120107038285742	1
230056_at	0.302587895096404	1
230057_at	-0.163696876588416	1
230058_at	0.445670176313211	0.258210965122076
230059_at	-0.107434055955049	1
230060_at	0.022452511484591	1
230061_at	0.799208203043092	0.000270033090624707
230062_at	-0.00514093233830781	1
230063_at	0.303503791948875	0.0397560053407835
230064_at	0.158962659328777	1
230065_at	-0.102965377919444	1
230066_at	0.0646114330019163	1
230067_at	-1.2625763464554	1.02191453966435e-14
230068_s_at	-0.412662020702171	2.30500267826495e-05
230069_at	-0.11689554673912	1
230070_at	-0.231869445902833	0.00842578264146687
230071_at	0.366394791611123	1
230072_at	0.230922495458227	1
230073_at	-0.388091536040483	2.75309681872374e-05
230074_s_at	-0.814707111221871	8.02876889769158e-11
230075_at	-0.102177837330788	1
230076_at	-0.414395470885201	0.39866005140575
230077_at	0.382261884899318	1
230078_at	0.757981561849996	4.33746682853566e-13
230079_at	-0.127758238210519	1
230080_at	-0.278510535529837	0.0212508107363687
230081_at	-2.31910599967501	6.44274615479112e-18
